y,January,February,March,April,May,June,July,August,September,October,November,December,clade,stat_type
64.5,1.133637731825,1.08399153529299,0.855079892718464,0.81388056006593,0.558059342249754,0.457270269228541,0.425985739580673,0.603300649394055,1.01567809898089,1.66900148222675,1.68034628319279,1.62324531909967,phylum_Desulfobacterota_D,mean
64.5,0.883518343619674,0.821119339270566,0.654046613399578,1.23660318221365,0.467470082406643,0.468078358293756,0.406529706327317,0.52469040348885,0.661284243704703,0.721638777736223,0.723249545617209,0.737365153878333,phylum_Desulfobacterota_D,sd
64.5,0.262468047327164,0.262411009915399,0.296266621249643,0.346738430829437,0.348015621942327,0.278115112342956,0.29255125036068,0.319497463138153,0.358095233080288,0.310176534442739,0.264951438747459,0.263204321299087,phylum_Fibrobacterota,mean
64.5,0.081203000803456,0.0948001952638428,0.117711531133086,0.132352191518112,0.134558943986762,0.13839021846297,0.122498609148832,0.142297306505216,0.142310376080094,0.139955240279306,0.0928900546585134,0.0911102118783387,phylum_Fibrobacterota,sd
64.5,17.4778345688545,17.3053115814621,16.3953938553392,13.5793741689656,9.32453157226802,6.85720626099959,6.57620673804953,9.12215821529231,14.2539462246001,16.7912390982168,17.6895692346498,17.8281890659847,phylum_Marinisomatota,mean
64.5,13.6334219151146,13.3173234115302,13.7959287913007,12.3380644387619,7.23953831686486,5.75828420860674,5.13410122834559,6.36338874578081,7.88158063723716,8.92621778018954,9.18600546468043,9.97550912046111,phylum_Marinisomatota,sd
64.5,0.74189441701726,0.757120980157616,0.802008138341368,0.773790695936057,0.498920646890989,0.345993632316646,0.309617344344463,0.376251144538197,0.473653090936767,0.457740159437673,0.48028853900773,0.583433894188651,phylum_Myxococcota,mean
64.5,0.736852631818167,0.849712384424459,0.996620884396585,1.15923783554569,0.550209463610643,0.355287081472459,0.364962058626605,0.400992323031617,0.418625656158531,0.416551498573389,0.464139664285812,0.582841531483335,phylum_Myxococcota,sd
64.5,361.996554245156,363.708778831525,344.740325181491,323.543053673863,271.123523598362,261.210359858123,260.518312818343,271.554663680313,297.02519339016,347.715141207544,364.061399451892,369.080945578759,phylum_Pseudomonadota,mean
64.5,185.05353686518,181.849665124845,194.941774680456,183.911823629297,157.50846062535,152.621847037369,152.355668457333,145.890399221234,132.423261014881,122.654494251421,119.270515036968,141.751489787798,phylum_Pseudomonadota,sd
64.5,2.74343174457494,2.68146230127578,2.80382003814942,2.61592370749409,1.80489809363485,1.40165086294609,1.35939388046549,1.71117948748623,2.13706035701219,2.23711185543375,2.28469043317618,2.41530184417004,phylum_SAR324,mean
64.5,1.9809413760282,1.99745745982025,2.08309060950501,1.62744820128788,1.12541110274825,0.867494569850371,0.870596259212861,0.980705250733495,1.06241568208077,1.14574121752663,1.27247490855263,1.45793747071968,phylum_SAR324,sd
64.5,20.8124789423187,20.8882762497046,21.9853688005584,20.1501443414027,16.5100665121273,14.2430444923954,15.1707635817428,18.3657509674704,24.9054598481065,20.2075251819886,20.4837294076955,21.3056950774933,phylum_Thermoplasmatota,mean
64.5,15.6376253217505,15.9595247331912,17.1750403518223,17.0359113576833,10.665615201396,8.22327851533933,8.48471750401362,9.36872025609634,10.6137030866583,9.18918555313327,9.12804125071309,10.8351035251569,phylum_Thermoplasmatota,sd
64.5,6.38859248537044,6.43828047396676,7.68892685786264,7.6344526629895,5.66109423817399,4.02109308835834,3.08852274747133,3.45830166216262,3.97379502663107,3.20525285159285,3.41214747308481,4.52015152525991,phylum_Thermoproteota,mean
64.5,5.88896409114229,6.42087612981321,7.80823755675172,5.66196844310962,3.3547650679637,1.95848589026284,1.21208538751487,1.1560624215047,1.27906944684495,1.49698613150714,1.74984280610659,2.67893734358403,phylum_Thermoproteota,sd
65.5,10.8546144446702,10.067558100371,10.0838526539059,8.60797149282626,7.51424071510633,6.20440715708177,7.49639835432623,9.67509220196894,12.3281585922747,11.1538653721593,10.960000210567,10.9180650920173,class_Acidimicrobiia,mean
65.5,7.36140645699912,7.38406330883239,8.01131773860942,7.57616875850364,6.37859688788373,5.76768032933787,5.45046956055558,5.6400420060776,6.31952042834429,5.63713216881648,5.44613896117149,5.84851868299854,class_Acidimicrobiia,sd
65.5,207.779156464325,194.155206627442,179.3323674382,146.745735644116,116.979035780235,109.395816060315,122.269526281753,130.4560906375,147.749095023451,207.985808126114,206.222775120952,206.905560494932,class_Alphaproteobacteria,mean
65.5,125.067425450135,124.414662600811,131.620703974751,117.255209637765,98.6870605903676,95.8926047694602,96.485881155528,93.3760671155743,88.6077850411294,93.5640514958648,100.537482893558,104.565751077196,class_Alphaproteobacteria,sd
65.5,60.8097857035561,58.7360556597601,49.9695034301823,51.4750149789724,66.2103408197923,70.8140315130082,74.7428540177779,75.3300988561457,79.8653717041016,92.2179506544633,79.5309207361395,73.4884031677246,class_Bacteroidia,mean
65.5,29.4495492601341,27.0027242266702,28.7055418651546,24.5241107048367,19.0410751795368,18.4669419333151,14.0257760100465,15.5837811712742,14.9520116547014,15.1475374463126,12.4522958754154,14.9831952205917,class_Bacteroidia,sd
65.5,0.0917387774510479,0.0881352085734464,0.0938668079750443,0.112534906035289,0.138933672959154,0.0672212465111674,0.0468957965084436,0.0552191527010026,0.086487334146249,0.0736739390817556,0.0807325069801035,0.0748908010836352,class_Chlamydiia,mean
65.5,0.062958239237002,0.0646743914480707,0.0669467378580144,0.0703445517916978,0.0853154108835158,0.0573414244914341,0.0523935874045931,0.0485596148459551,0.0715262110446631,0.0374032309447282,0.0454416919219915,0.0358153761540559,class_Chlamydiia,sd
65.5,22.5414593808488,18.275335042734,11.4698831040028,5.02640942331516,5.96876777208213,5.34877556170478,7.66869923075379,11.5499498873102,20.450742985263,36.7331980096481,34.2833185293187,25.5485583551364,class_Cyanobacteriia,mean
65.5,25.802102965785,22.6893856972348,19.464848331466,8.20136312043572,13.6317650213047,13.7890368690623,12.9315794994946,13.9301636160158,22.8298502847908,29.4913972431102,27.0965126299933,20.6367058278245,class_Cyanobacteriia,sd
65.5,0.25767290301621,0.260557710326869,0.297355056716637,0.328092121468349,0.348570699099113,0.311853858886117,0.322050057309256,0.299611134837297,0.304423888813366,0.268041241588918,0.255608224828135,0.257302645905451,class_Fibrobacteria,mean
65.5,0.079929245440494,0.107594534212736,0.11718695265991,0.136744554892805,0.149612056327464,0.180052464771691,0.166037704772542,0.137304558156469,0.13337265506875,0.138981531643115,0.111364456764605,0.105850708738898,class_Fibrobacteria,sd
65.5,88.6421317755905,84.8943778727272,74.4766691911221,77.0728761551597,86.556029140299,83.3162071548809,84.3569822952964,88.5668449818004,99.8624239002575,110.153324146474,104.784317349521,102.423823637529,class_Gammaproteobacteria,mean
65.5,34.2156279550417,30.2374986529232,32.7720288540293,24.3051832555336,21.8899051533939,19.973774067793,16.7380561014583,16.9759389035321,17.1108177580066,18.2321599218164,16.9574863186916,17.43240962171,class_Gammaproteobacteria,sd
65.5,16.6577439035364,15.7802777508917,15.0391532491656,12.5035034586176,9.16072085989216,6.18649305644488,6.57815288521011,8.98480012759905,13.6751348919906,15.0928411235643,16.1323515799913,16.3263383504842,class_Marinisomatia,mean
65.5,12.324700696993,11.9052596506542,12.3451936685802,10.3616553019098,7.13017346609021,5.54402804262312,5.1680822099094,6.42830587967147,8.32952783858329,8.85267276111888,9.54254486756938,10.1135818564552,class_Marinisomatia,sd
65.5,5.7232447363741,5.63613773259758,7.08838567210757,7.16375339188698,5.63527902315399,3.8653105111375,3.10947882242275,3.57274141806545,4.0591503617969,2.74878884596285,3.1764271664388,4.33803764651346,class_Nitrososphaeria,mean
65.5,4.59972980337945,4.4056599545998,5.52085667041871,3.83130757759972,2.77169729514263,1.9718823497568,1.24667486877503,1.33412050178482,1.45753251150009,1.41286966928842,1.49593101490922,2.13215158119594,class_Nitrososphaeria,sd
65.5,19.2720660348914,18.7124508695846,19.8496027915327,18.2009802202384,17.311177283701,13.9240152733772,15.1189774305893,18.6113549762287,24.043288337927,17.2627367465791,19.4443663376976,19.5552096738012,class_Poseidoniia,mean
65.5,13.4149720484851,13.0184444446667,14.7984814726057,13.9394018495016,10.8812462771041,9.22704982851898,8.92054681310996,10.3441184811563,12.2748364314856,9.54352239675434,9.05599992157841,9.87276496799368,class_Poseidoniia,sd
65.5,2.7307181850516,2.55869217463854,2.712032028755,2.50674555049024,1.7660249663246,1.3367273086682,1.31810764319517,1.78553327398205,2.1532819813727,2.16149865766818,2.29703339905563,2.47881153354252,class_SAR324,mean
65.5,1.70179540661235,1.71853536645192,1.71942053151211,1.32583121364608,1.04856217677575,0.899932607206868,0.885812352681022,1.04055063240462,1.08837902003065,1.0881148821379,1.18432385072362,1.28056019735617,class_SAR324,sd
65.5,1.3511672598005,1.18011783639138,0.933992075584829,0.61669135425261,0.682863880548288,0.50679546573665,0.542051900355357,0.713480106195096,1.2071444990579,1.7900189400803,1.75094790814952,1.70754972166826,class_UBA1144,mean
65.5,0.789102654194192,0.737711872907705,0.733448973794744,0.542485203187193,0.735323726834825,0.713310216987601,0.6072278983595,0.63281702282965,0.851451539126922,0.83488113384865,0.743307842380829,0.714927245858655,class_UBA1144,sd
65.5,0.0389470732739375,0.0395391784752693,0.0291736908413375,0.0232387050083509,0.0502767962562344,0.0304784745376872,0.0297684141223429,0.0344627889927307,0.0343845019766146,0.0400469886580487,0.0320591106943506,0.0361935785132862,class_UBA4151,mean
65.5,0.0674862504341083,0.0761898917290725,0.0581342178657162,0.0513733846298834,0.157311569481132,0.103118189609005,0.0646364152259788,0.0781583598005168,0.0586397041098051,0.0649106940970608,0.0456423667341336,0.0541496960864879,class_UBA4151,sd
65.5,0.266493234057297,0.237959165482528,0.338286576396997,0.438570722969545,0.442624786523256,0.345968923923634,0.302669828358736,0.311216613178734,0.309587211659686,0.257650877671443,0.243364855278262,0.264507478735283,class_UBA796,mean
65.5,0.303991081327398,0.293683550275961,0.358934685510192,0.349678671876653,0.329348667908318,0.317220840029154,0.296632918680622,0.264906450700666,0.232294258206921,0.248622643668713,0.247801691572324,0.260189676099273,class_UBA796,sd
65.5,0.0418165187256862,0.0437265591225305,0.0399759822241454,0.0318470825417899,0.0271252040810544,0.0279686936721335,0.0235528012483458,0.0198390755290783,0.0171916980556191,0.0355413302409138,0.0395525288548687,0.0321083958317512,class_XYA12-FULL-58-9,mean
65.5,0.0706963241963111,0.0751201940091826,0.0704866827206261,0.0672014230688363,0.0763683132908463,0.0627238559129844,0.0724854558206813,0.0702884050948201,0.0538316890627636,0.0724840043239896,0.0823053010499213,0.0538526228865567,class_XYA12-FULL-58-9,sd
65.5,21.9147150249017,22.1986065196754,23.7685569240796,23.3840100233367,22.3453154099259,17.0214530825344,17.0621399773753,21.8214181398329,28.8509046686204,20.4631791723371,21.0630494350163,21.9250313381732,domain_Archaea,mean
65.5,15.9989590417783,15.7111691240918,17.5553935010932,16.9599098777146,14.436709235693,12.4468547055709,10.9108061312436,13.1838378556451,15.9527586746022,13.1863573180114,12.3098757969958,12.7816271514867,domain_Archaea,sd
65.5,407.50438257445,383.928088794297,362.649518251853,319.88067507614,291.961264181029,274.126995074749,295.943730820824,324.721027574756,379.256854930358,445.890542638952,422.222368410284,421.565404440273,domain_Bacteria,mean
65.5,192.754588073711,182.117707201108,196.195307540725,162.769716129061,122.98959333794,111.070890717463,111.561363052849,115.369146502397,127.785753205766,136.676336308802,144.561397577844,148.702518713948,domain_Bacteria,sd
65.5,16.5696884890375,15.8374203474616,15.7982155348361,13.553325470686,12.1887413184345,9.49368839094542,10.0208318278193,12.0179432382299,15.4242420902848,15.136938180937,14.7587900646234,15.3582600143653,phylum_Actinomycetota,mean
65.5,8.37563839697957,8.41675602277513,8.73897815043418,8.40810873640754,8.13512928379057,6.95555203144103,6.26570490030045,6.99386810927485,7.70964999258737,6.93536319824874,5.44951984739578,6.52751132451059,phylum_Actinomycetota,sd
65.5,61.6678872295249,59.6301763644544,50.6083518873562,51.9755295600404,66.418790028312,71.0009574281086,74.9832849207792,75.5439710166238,80.1144273757935,92.9854357632724,80.0357730657404,74.0617449812456,phylum_Bacteroidota,mean
65.5,29.5118310882303,27.1069127337533,28.6924753750902,24.5406137146063,19.0224052036509,18.807378572947,14.3770762454605,15.9548243473962,15.174342424063,15.6127339254439,12.880553839998,15.325293193416,phylum_Bacteroidota,sd
65.5,0.0917387774510479,0.0881352085734464,0.0938668079750443,0.112534906035289,0.138933672959154,0.0672212465111674,0.0468957965084436,0.0552191527010026,0.086487334146249,0.0736739390817556,0.0807325069801035,0.0748908010836352,phylum_Chlamydiota,mean
65.5,0.062958239237002,0.0646743914480707,0.0669467378580144,0.0703445517916978,0.0853154108835158,0.0573414244914341,0.0523935874045931,0.0485596148459551,0.0715262110446631,0.0374032309447282,0.0454416919219915,0.0358153761540559,phylum_Chlamydiota,sd
65.5,32.731906029322,29.1699515148293,26.0818542849544,21.8851229704605,21.0124509507306,19.6768705386574,19.709104175233,23.1182254793725,29.3043547106331,41.5262020908953,39.873224372647,34.7025941756151,phylum_Cyanobacteriota,mean
65.5,36.5264663672024,35.9466990604403,36.3897342294828,35.4921171211109,36.2297659261833,35.8773027929063,34.907265883473,34.4450469056537,35.6439997037406,36.4769422904687,35.8332859356908,33.8790904165879,phylum_Cyanobacteriota,sd
65.5,1.3511672598005,1.18011783639138,0.933992075584829,0.61669135425261,0.682863880548288,0.50679546573665,0.542051900355357,0.713480106195096,1.2071444990579,1.7900189400803,1.75094790814952,1.70754972166826,phylum_Desulfobacterota_D,mean
65.5,0.789102654194192,0.737711872907705,0.733448973794744,0.542485203187193,0.735323726834825,0.713310216987601,0.6072278983595,0.63281702282965,0.851451539126922,0.83488113384865,0.743307842380829,0.714927245858655,phylum_Desulfobacterota_D,sd
65.5,0.25767290301621,0.260557710326869,0.297355056716637,0.328092121468349,0.348570699099113,0.311853858886117,0.322050057309256,0.299611134837297,0.304423888813366,0.268041241588918,0.255608224828135,0.257302645905451,phylum_Fibrobacterota,mean
65.5,0.079929245440494,0.107594534212736,0.11718695265991,0.136744554892805,0.149612056327464,0.180052464771691,0.166037704772542,0.137304558156469,0.13337265506875,0.138981531643115,0.111364456764605,0.105850708738898,phylum_Fibrobacterota,sd
65.5,16.9521267457107,16.0765533323756,15.2847372507799,12.5330140819062,9.47805184974589,6.49080449235118,6.65322028378871,9.1524124286019,13.7780371531235,15.5520325862811,16.651129811097,16.8634400297464,phylum_Marinisomatota,mean
65.5,12.2432386326249,11.7636826301316,12.1890443947398,10.3089699181819,7.13373233550511,5.76642502164122,5.32447568245005,6.5219972399705,8.16908365207788,8.90686408513281,9.47300756615784,9.77362171654464,phylum_Marinisomatota,sd
65.5,0.643815044104192,0.607118923505204,0.668826109600733,0.540061273167552,0.56053292382184,0.452292035326757,0.420034941422637,0.496791758269026,0.590324583502635,0.573090719691174,0.55082653398204,0.566302246988723,phylum_Myxococcota,mean
65.5,0.661874670211504,0.659786078168813,0.754596632240103,0.550433524356342,0.744469266126905,0.634130954662294,0.698771058501225,0.796413259633063,0.701212846174576,0.711446683276528,0.715105718331751,0.577720111353641,phylum_Myxococcota,sd
65.5,372.789025472294,358.308540070057,343.082197114229,304.950921692713,271.234165624814,257.22120608025,267.578636970297,275.573426101015,302.454147864905,358.70324803179,364.719142814983,369.35751427412,phylum_Pseudomonadota,mean
65.5,154.072317075013,156.421773347269,171.255791277108,165.946344362077,151.818069232288,154.072742010007,149.925517944059,145.412825216055,129.83047137724,114.225934091168,114.423555677109,120.158185988529,phylum_Pseudomonadota,sd
