y,genus,mean_annual
15.5,genus_UBA1994,0.0227915275964561
16.5,genus_UBA1994,0.0156936786005729
17.5,genus_UBA1994,0.0170786367453988
18.5,genus_UBA1994,0.0198281395035714
19.5,genus_UBA1994,0.0216782121816591
20.5,genus_UBA1994,0.0256998400923433
21.5,genus_UBA1994,0.0239000795915188
22.5,genus_UBA1994,0.0211274195790041
23.5,genus_UBA1994,0.0247981555497145
24.5,genus_UBA1994,0.0231054943062562
25.5,genus_UBA1994,0.018674552630127
26.5,genus_UBA1994,0.0163095310536454
27.5,genus_UBA1994,0.0187762104789505
28.5,genus_UBA1994,0.0256465828893234
29.5,genus_UBA1994,0.0233449407205777
30.5,genus_UBA1994,0.0261698666540364
31.5,genus_UBA1994,0.0290740894636589
32.5,genus_UBA1994,0.0389788898628821
33.5,genus_UBA1994,0.0492560404573129
34.5,genus_UBA1994,0.0477833487003425
35.5,genus_UBA1994,0.0623602599352377
36.5,genus_UBA1994,0.071533484906059
37.5,genus_UBA1994,0.0813804733992568
38.5,genus_UBA1994,0.123395030058119
39.5,genus_UBA1994,0.130909186260241
40.5,genus_UBA1994,0.167420223947648
41.5,genus_UBA1994,0.220422895518796
42.5,genus_UBA1994,0.264844890829458
43.5,genus_UBA1994,0.311171712415163
44.5,genus_UBA1994,0.330208253039922
45.5,genus_UBA1994,0.35956583960555
46.5,genus_UBA1994,0.390384781360463
47.5,genus_UBA1994,0.402742376763579
48.5,genus_UBA1994,0.430019501317448
49.5,genus_UBA1994,0.443266626381092
50.5,genus_UBA1994,0.475686433109675
51.5,genus_UBA1994,0.512686964852948
52.5,genus_UBA1994,0.52665726438905
53.5,genus_UBA1994,0.535477179931363
54.5,genus_UBA1994,0.559943204535597
55.5,genus_UBA1994,0.54677746414873
56.5,genus_UBA1994,0.547797273405561
57.5,genus_UBA1994,0.567154565810295
58.5,genus_UBA1994,0.568932138675507
59.5,genus_UBA1994,0.549567886063613
60.5,genus_UBA1994,0.51607536645897
61.5,genus_UBA1994,0.500696491386747
62.5,genus_UBA1994,0.479089050616424
63.5,genus_UBA1994,0.518934686886715
64.5,genus_UBA1994,0.555177092153518
65.5,genus_UBA1994,0.562130896658235
66.5,genus_UBA1994,0.543701863811529
67.5,genus_UBA1994,0.552032197054981
68.5,genus_UBA1994,0.554238488243788
69.5,genus_UBA1994,0.585093157817369
70.5,genus_UBA1994,0.554214226280957
71.5,genus_UBA1994,0.559610370646156
72.5,genus_UBA1994,0.544193488325157
73.5,genus_UBA1994,0.557699212067513
74.5,genus_UBA1994,0.571378932381398
75.5,genus_UBA1994,0.559661613153138
76.5,genus_UBA1994,0.564178823023795
77.5,genus_UBA1994,0.56968057016316
78.5,genus_UBA1994,0.58319851591918
79.5,genus_UBA1994,0.568176877253026
80.5,genus_UBA1994,0.561040822809534
81.5,genus_UBA1994,0.538097854124033
82.5,genus_UBA1994,
83.5,genus_UBA1994,
84.5,genus_UBA1994,
85.5,genus_UBA1994,
86.5,genus_UBA1994,
87.5,genus_UBA1994,
88.5,genus_UBA1994,
89.5,genus_UBA1994,
-89.5,genus_UBA2108,
-88.5,genus_UBA2108,
-87.5,genus_UBA2108,
-86.5,genus_UBA2108,
-85.5,genus_UBA2108,
-84.5,genus_UBA2108,
-83.5,genus_UBA2108,
-82.5,genus_UBA2108,
-81.5,genus_UBA2108,
-80.5,genus_UBA2108,
-79.5,genus_UBA2108,
-78.5,genus_UBA2108,
-77.5,genus_UBA2108,
-76.5,genus_UBA2108,
-75.5,genus_UBA2108,
-74.5,genus_UBA2108,
-73.5,genus_UBA2108,
-72.5,genus_UBA2108,
-71.5,genus_UBA2108,
-70.5,genus_UBA2108,0.396428906184156
-69.5,genus_UBA2108,0.353595403469698
-68.5,genus_UBA2108,0.341772462439306
-67.5,genus_UBA2108,0.331894143969953
-66.5,genus_UBA2108,0.318069196254271
-65.5,genus_UBA2108,0.324496220861808
-64.5,genus_UBA2108,0.334781595094372
-63.5,genus_UBA2108,0.325283537308969
-62.5,genus_UBA2108,0.311826080721779
-61.5,genus_UBA2108,0.29590371077587
-60.5,genus_UBA2108,0.286184552589784
-59.5,genus_UBA2108,0.272075360752673
-58.5,genus_UBA2108,0.254886116674403
-57.5,genus_UBA2108,0.235144508246278
-56.5,genus_UBA2108,0.216027141947301
-55.5,genus_UBA2108,0.198722676452728
-54.5,genus_UBA2108,0.181819134204319
-53.5,genus_UBA2108,0.168308007710081
-52.5,genus_UBA2108,0.155877129742926
-51.5,genus_UBA2108,0.143656406961603
-50.5,genus_UBA2108,0.132154858754009
-49.5,genus_UBA2108,0.11926378499619
-48.5,genus_UBA2108,0.107866688652035
-47.5,genus_UBA2108,0.0983211500383323
-46.5,genus_UBA2108,0.0883895720104361
-45.5,genus_UBA2108,0.0786960310527176
-44.5,genus_UBA2108,0.070037633032303
-43.5,genus_UBA2108,0.0624442775851458
-42.5,genus_UBA2108,0.054904047672414
-41.5,genus_UBA2108,0.0487169587980476
-40.5,genus_UBA2108,0.043148318351879
-39.5,genus_UBA2108,0.0394049110492378
-38.5,genus_UBA2108,0.0351361909389234
-37.5,genus_UBA2108,0.0319191022325457
-36.5,genus_UBA2108,0.0296832244214592
-35.5,genus_UBA2108,0.0278648393253141
-34.5,genus_UBA2108,0.0250574083059504
-33.5,genus_UBA2108,0.0223065920762849
-32.5,genus_UBA2108,0.0209376172133104
-31.5,genus_UBA2108,0.019651747143029
-30.5,genus_UBA2108,0.0183929498600501
-29.5,genus_UBA2108,0.0174762254579116
-28.5,genus_UBA2108,0.0160432631215518
-27.5,genus_UBA2108,0.0144222870979053
-26.5,genus_UBA2108,0.0134556268001994
-25.5,genus_UBA2108,0.0125905962255138
-24.5,genus_UBA2108,0.0113617399629741
-23.5,genus_UBA2108,0.0102615812945299
-22.5,genus_UBA2108,0.00979719573300595
-21.5,genus_UBA2108,0.00908614092848006
-20.5,genus_UBA2108,0.00853507666493511
-19.5,genus_UBA2108,0.00785511198298667
-18.5,genus_UBA2108,0.00703262025659744
-17.5,genus_UBA2108,0.00672234528541431
-16.5,genus_UBA2108,0.00662013557914071
-15.5,genus_UBA2108,0.00644230722554122
-14.5,genus_UBA2108,0.00610686390675354
-13.5,genus_UBA2108,0.00653727364175375
-12.5,genus_UBA2108,0.0066415128747451
-11.5,genus_UBA2108,0.00699173159041652
-10.5,genus_UBA2108,0.00781869263560449
-9.5,genus_UBA2108,0.00846303430228402
-8.5,genus_UBA2108,0.00880744485683974
-7.5,genus_UBA2108,0.0090432412389594
-6.5,genus_UBA2108,0.00930138520617858
-5.5,genus_UBA2108,0.0103195289706262
-4.5,genus_UBA2108,0.0115855682828696
-3.5,genus_UBA2108,0.0123213452328853
-2.5,genus_UBA2108,0.0118732562203556
-1.5,genus_UBA2108,0.0128020972947773
-0.5,genus_UBA2108,0.0121511460598032
0.5,genus_UBA2108,0.0111712137470003
1.5,genus_UBA2108,0.00947695273680008
2.5,genus_UBA2108,0.00861289986227158
3.5,genus_UBA2108,0.00888025282986947
4.5,genus_UBA2108,0.00862424091635164
5.5,genus_UBA2108,0.00918677328953223
6.5,genus_UBA2108,0.0106398218036387
7.5,genus_UBA2108,0.0115582012636487
8.5,genus_UBA2108,0.011491676774541
9.5,genus_UBA2108,0.0124526866825535
10.5,genus_UBA2108,0.0112538522568627
11.5,genus_UBA2108,0.0108824798513096
12.5,genus_UBA2108,0.00968515317084294
13.5,genus_UBA2108,0.00938574701513696
14.5,genus_UBA2108,0.00982298052164389
15.5,genus_UBA2108,0.0102212816404845
16.5,genus_UBA2108,0.0085268364036868
17.5,genus_UBA2108,0.00930272608653684
18.5,genus_UBA2108,0.00974051354100782
19.5,genus_UBA2108,0.0103524219095788
20.5,genus_UBA2108,0.0110674809840908
21.5,genus_UBA2108,0.00991526211798949
22.5,genus_UBA2108,0.00989551308862425
23.5,genus_UBA2108,0.0104593630445978
24.5,genus_UBA2108,0.0111904005642001
25.5,genus_UBA2108,0.0109621885404644
26.5,genus_UBA2108,0.011947945617729
27.5,genus_UBA2108,0.0127736673078918
28.5,genus_UBA2108,0.0156103327872914
29.5,genus_UBA2108,0.0167298652373503
30.5,genus_UBA2108,0.0193736516920619
31.5,genus_UBA2108,0.0219398125551046
32.5,genus_UBA2108,0.0263983993839693
33.5,genus_UBA2108,0.0312931576137746
34.5,genus_UBA2108,0.0339112337729966
35.5,genus_UBA2108,0.0413440205454907
36.5,genus_UBA2108,0.0459290314381353
37.5,genus_UBA2108,0.0522252901576221
38.5,genus_UBA2108,0.0643937980952515
39.5,genus_UBA2108,0.0718380671667936
40.5,genus_UBA2108,0.0872173914711468
41.5,genus_UBA2108,0.109301180297679
42.5,genus_UBA2108,0.132480574506191
43.5,genus_UBA2108,0.155548018852541
44.5,genus_UBA2108,0.171474820993378
45.5,genus_UBA2108,0.197257100544695
46.5,genus_UBA2108,0.217774581875855
47.5,genus_UBA2108,0.230956333775342
48.5,genus_UBA2108,0.243011891769255
49.5,genus_UBA2108,0.250339733031942
50.5,genus_UBA2108,0.260263461061683
51.5,genus_UBA2108,0.268322127459888
52.5,genus_UBA2108,0.27433959411997
53.5,genus_UBA2108,0.273634914829299
54.5,genus_UBA2108,0.273625514041616
55.5,genus_UBA2108,0.2694499988534
56.5,genus_UBA2108,0.264558449422138
57.5,genus_UBA2108,0.262897819005901
58.5,genus_UBA2108,0.254002635703861
59.5,genus_UBA2108,0.234152552346107
60.5,genus_UBA2108,0.213335663061632
61.5,genus_UBA2108,0.19976684246388
62.5,genus_UBA2108,0.185629343462326
63.5,genus_UBA2108,0.197753784752657
64.5,genus_UBA2108,0.211927435079167
65.5,genus_UBA2108,0.211023979005566
66.5,genus_UBA2108,0.202464649588878
67.5,genus_UBA2108,0.218738971913451
68.5,genus_UBA2108,0.237807101373096
69.5,genus_UBA2108,0.249168716190636
70.5,genus_UBA2108,0.242525745710725
71.5,genus_UBA2108,0.248693110096574
72.5,genus_UBA2108,0.242533269560022
73.5,genus_UBA2108,0.230942688143635
74.5,genus_UBA2108,0.227940571661587
75.5,genus_UBA2108,0.228726298146429
76.5,genus_UBA2108,0.24326269913374
77.5,genus_UBA2108,0.247229774508337
78.5,genus_UBA2108,0.253455667740411
79.5,genus_UBA2108,0.24354985212003
80.5,genus_UBA2108,0.242473799363525
81.5,genus_UBA2108,0.241298049761325
82.5,genus_UBA2108,
83.5,genus_UBA2108,
84.5,genus_UBA2108,
85.5,genus_UBA2108,
86.5,genus_UBA2108,
87.5,genus_UBA2108,
88.5,genus_UBA2108,
89.5,genus_UBA2108,
-89.5,genus_UBA2589,
-88.5,genus_UBA2589,
-87.5,genus_UBA2589,
-86.5,genus_UBA2589,
-85.5,genus_UBA2589,
-84.5,genus_UBA2589,
-83.5,genus_UBA2589,
-82.5,genus_UBA2589,
-81.5,genus_UBA2589,
-80.5,genus_UBA2589,
-79.5,genus_UBA2589,
-78.5,genus_UBA2589,
-77.5,genus_UBA2589,
-76.5,genus_UBA2589,
-75.5,genus_UBA2589,
-74.5,genus_UBA2589,
-73.5,genus_UBA2589,
-72.5,genus_UBA2589,
-71.5,genus_UBA2589,
-70.5,genus_UBA2589,0.000770831562113017
-69.5,genus_UBA2589,0.000487451580314276
-68.5,genus_UBA2589,0.00116273358463572
-67.5,genus_UBA2589,0.000685732182597506
-66.5,genus_UBA2589,0.00285950111732779
-65.5,genus_UBA2589,0.00961939739010401
-64.5,genus_UBA2589,0.0151189445233395
-63.5,genus_UBA2589,0.027728614182119
-62.5,genus_UBA2589,0.0382719111717066
-61.5,genus_UBA2589,0.0563066908191647
-60.5,genus_UBA2589,0.077493877864662
-59.5,genus_UBA2589,0.107711391103769
-58.5,genus_UBA2589,0.141197953456203
-57.5,genus_UBA2589,0.173661505544332
-56.5,genus_UBA2589,0.212649954858113
-55.5,genus_UBA2589,0.241057433996261
-54.5,genus_UBA2589,0.267855037388133
-53.5,genus_UBA2589,0.287427967648633
-52.5,genus_UBA2589,0.309281434056932
-51.5,genus_UBA2589,0.327389766835879
-50.5,genus_UBA2589,0.334476384358646
-49.5,genus_UBA2589,0.338121148852592
-48.5,genus_UBA2589,0.337159482232445
-47.5,genus_UBA2589,0.335504719963599
-46.5,genus_UBA2589,0.335864261675897
-45.5,genus_UBA2589,0.350686034588973
-44.5,genus_UBA2589,0.37437289253057
-43.5,genus_UBA2589,0.394656821481041
-42.5,genus_UBA2589,0.412241984564044
-41.5,genus_UBA2589,0.426045521133802
-40.5,genus_UBA2589,0.427069394141059
-39.5,genus_UBA2589,0.419338141902347
-38.5,genus_UBA2589,0.396092780115627
-37.5,genus_UBA2589,0.371950501521284
-36.5,genus_UBA2589,0.342567588004731
-35.5,genus_UBA2589,0.315271019130487
-34.5,genus_UBA2589,0.289825627492423
-33.5,genus_UBA2589,0.265239605348241
-32.5,genus_UBA2589,0.24541230678608
-31.5,genus_UBA2589,0.222086370137187
-30.5,genus_UBA2589,0.206556750765943
-29.5,genus_UBA2589,0.192719990351207
-28.5,genus_UBA2589,0.179165119669232
-27.5,genus_UBA2589,0.169095933773513
-26.5,genus_UBA2589,0.161175064099573
-25.5,genus_UBA2589,0.15149375327463
-24.5,genus_UBA2589,0.140085445487732
-23.5,genus_UBA2589,0.135995644726876
-22.5,genus_UBA2589,0.134298604363497
-21.5,genus_UBA2589,0.132791996069052
-20.5,genus_UBA2589,0.138085997618686
-19.5,genus_UBA2589,0.140692939347937
-18.5,genus_UBA2589,0.134779853807306
-17.5,genus_UBA2589,0.135485290733841
-16.5,genus_UBA2589,0.140895566551207
-15.5,genus_UBA2589,0.138955369833187
-14.5,genus_UBA2589,0.137062771177943
-13.5,genus_UBA2589,0.136745185260691
-12.5,genus_UBA2589,0.13624049930238
-11.5,genus_UBA2589,0.140179631243026
-10.5,genus_UBA2589,0.143387522047539
-9.5,genus_UBA2589,0.139777691698375
-8.5,genus_UBA2589,0.143589857471529
-7.5,genus_UBA2589,0.151607850829335
-6.5,genus_UBA2589,0.154175406374507
-5.5,genus_UBA2589,0.154055547933784
-4.5,genus_UBA2589,0.155093843022126
-3.5,genus_UBA2589,0.156294153221923
-2.5,genus_UBA2589,0.160197287250146
-1.5,genus_UBA2589,0.172376049651978
-0.5,genus_UBA2589,0.192986502067673
0.5,genus_UBA2589,0.179267014572585
1.5,genus_UBA2589,0.162979318092237
2.5,genus_UBA2589,0.170786384749062
3.5,genus_UBA2589,0.183538765304131
4.5,genus_UBA2589,0.185001799176666
5.5,genus_UBA2589,0.183696939956136
6.5,genus_UBA2589,0.176993734644777
7.5,genus_UBA2589,0.167084173311154
8.5,genus_UBA2589,0.157264266575481
9.5,genus_UBA2589,0.153007335975976
10.5,genus_UBA2589,0.145335344281567
11.5,genus_UBA2589,0.153945011846546
12.5,genus_UBA2589,0.146396928790441
13.5,genus_UBA2589,0.147429317277908
14.5,genus_UBA2589,0.147247181427847
15.5,genus_UBA2589,0.155089555584295
16.5,genus_UBA2589,0.151602763184069
17.5,genus_UBA2589,0.157013756244347
18.5,genus_UBA2589,0.156688759360969
19.5,genus_UBA2589,0.166352702788278
20.5,genus_UBA2589,0.177048299564184
21.5,genus_UBA2589,0.183637035912431
22.5,genus_UBA2589,0.189217552545681
23.5,genus_UBA2589,0.19985174639832
24.5,genus_UBA2589,0.212928762069532
25.5,genus_UBA2589,0.192376201848693
26.5,genus_UBA2589,0.185155123903007
27.5,genus_UBA2589,0.193068283417228
28.5,genus_UBA2589,0.200481354156062
29.5,genus_UBA2589,0.210706066518817
30.5,genus_UBA2589,0.224165065978347
31.5,genus_UBA2589,0.251116838748894
32.5,genus_UBA2589,0.283329213170168
33.5,genus_UBA2589,0.313189161573958
34.5,genus_UBA2589,0.330125885184751
35.5,genus_UBA2589,0.35289208666743
36.5,genus_UBA2589,0.369837652837534
37.5,genus_UBA2589,0.390604613610636
38.5,genus_UBA2589,0.394475604060598
39.5,genus_UBA2589,0.382426493205005
40.5,genus_UBA2589,0.368112732025916
41.5,genus_UBA2589,0.336150168211265
42.5,genus_UBA2589,0.312953168551776
43.5,genus_UBA2589,0.300579357700912
44.5,genus_UBA2589,0.297706772635062
45.5,genus_UBA2589,0.281943265992942
46.5,genus_UBA2589,0.278345006716357
47.5,genus_UBA2589,0.269215118549778
48.5,genus_UBA2589,0.270727102397392
49.5,genus_UBA2589,0.276998746904027
50.5,genus_UBA2589,0.284363813250437
51.5,genus_UBA2589,0.307619189982149
52.5,genus_UBA2589,0.300238169710045
53.5,genus_UBA2589,0.305969875608051
54.5,genus_UBA2589,0.32620434278217
55.5,genus_UBA2589,0.358152689196101
56.5,genus_UBA2589,0.404465064633925
57.5,genus_UBA2589,0.437729578168439
58.5,genus_UBA2589,0.498767253486324
59.5,genus_UBA2589,0.566991835406212
60.5,genus_UBA2589,0.623500774665826
61.5,genus_UBA2589,0.637960178564984
62.5,genus_UBA2589,0.651412955856457
63.5,genus_UBA2589,0.582080939857522
64.5,genus_UBA2589,0.530622312407625
65.5,genus_UBA2589,0.476162730644538
66.5,genus_UBA2589,0.469839321300392
67.5,genus_UBA2589,0.39307991189253
68.5,genus_UBA2589,0.37226387705183
69.5,genus_UBA2589,0.384907256216519
70.5,genus_UBA2589,0.367221432219185
71.5,genus_UBA2589,0.340839519520346
72.5,genus_UBA2589,0.311948850916264
73.5,genus_UBA2589,0.295181852919878
74.5,genus_UBA2589,0.296352468964547
75.5,genus_UBA2589,0.262204931213302
76.5,genus_UBA2589,0.217455251676447
77.5,genus_UBA2589,0.162535899284566
78.5,genus_UBA2589,0.153902406384962
79.5,genus_UBA2589,0.148777685078059
80.5,genus_UBA2589,0.183650297495107
81.5,genus_UBA2589,0.0914840074260161
82.5,genus_UBA2589,
83.5,genus_UBA2589,
84.5,genus_UBA2589,
85.5,genus_UBA2589,
86.5,genus_UBA2589,
87.5,genus_UBA2589,
88.5,genus_UBA2589,
89.5,genus_UBA2589,
-89.5,genus_UBA3031,
-88.5,genus_UBA3031,
-87.5,genus_UBA3031,
-86.5,genus_UBA3031,
-85.5,genus_UBA3031,
-84.5,genus_UBA3031,
-83.5,genus_UBA3031,
-82.5,genus_UBA3031,
-81.5,genus_UBA3031,
-80.5,genus_UBA3031,
-79.5,genus_UBA3031,
-78.5,genus_UBA3031,
-77.5,genus_UBA3031,
-76.5,genus_UBA3031,
-75.5,genus_UBA3031,
-74.5,genus_UBA3031,
-73.5,genus_UBA3031,
-72.5,genus_UBA3031,
-71.5,genus_UBA3031,
-70.5,genus_UBA3031,0.316022932234531
-69.5,genus_UBA3031,0.219306550791511
-68.5,genus_UBA3031,0.261232082539098
-67.5,genus_UBA3031,0.245891996525134
-66.5,genus_UBA3031,0.226149262038925
-65.5,genus_UBA3031,0.226131469386189
-64.5,genus_UBA3031,0.216543448028265
-63.5,genus_UBA3031,0.210495200062769
-62.5,genus_UBA3031,0.199411351662534
-61.5,genus_UBA3031,0.187775773966065
-60.5,genus_UBA3031,0.183156743858597
-59.5,genus_UBA3031,0.19012999356617
-58.5,genus_UBA3031,0.188369868952968
-57.5,genus_UBA3031,0.188965499780593
-56.5,genus_UBA3031,0.191072870992906
-55.5,genus_UBA3031,0.19144799299178
-54.5,genus_UBA3031,0.191602812244994
-53.5,genus_UBA3031,0.198992906806013
-52.5,genus_UBA3031,0.210685574062657
-51.5,genus_UBA3031,0.214901531732273
-50.5,genus_UBA3031,0.220374640212607
-49.5,genus_UBA3031,0.222042630523743
-48.5,genus_UBA3031,0.2232982081562
-47.5,genus_UBA3031,0.223132658618904
-46.5,genus_UBA3031,0.231397263327002
-45.5,genus_UBA3031,0.24488451499094
-44.5,genus_UBA3031,0.261748038419444
-43.5,genus_UBA3031,0.274276644208797
-42.5,genus_UBA3031,0.280377833460128
-41.5,genus_UBA3031,0.282196042710978
-40.5,genus_UBA3031,0.267930988665534
-39.5,genus_UBA3031,0.248191228249703
-38.5,genus_UBA3031,0.208975733711255
-37.5,genus_UBA3031,0.183521256211622
-36.5,genus_UBA3031,0.163975505762308
-35.5,genus_UBA3031,0.148079600762392
-34.5,genus_UBA3031,0.11306872199822
-33.5,genus_UBA3031,0.087302324309318
-32.5,genus_UBA3031,0.075895313004283
-31.5,genus_UBA3031,0.0599717524865432
-30.5,genus_UBA3031,0.0477037484461216
-29.5,genus_UBA3031,0.0470004500177936
-28.5,genus_UBA3031,0.0360341445939816
-27.5,genus_UBA3031,0.0286011865159386
-26.5,genus_UBA3031,0.0282055466966265
-25.5,genus_UBA3031,0.0299616129616531
-24.5,genus_UBA3031,0.0228909593039998
-23.5,genus_UBA3031,0.0246649379178529
-22.5,genus_UBA3031,0.0282878422861827
-21.5,genus_UBA3031,0.0304189060669033
-20.5,genus_UBA3031,0.0289660627505462
-19.5,genus_UBA3031,0.0344922313969125
-18.5,genus_UBA3031,0.027721868246132
-17.5,genus_UBA3031,0.028322055467472
-16.5,genus_UBA3031,0.0325878530018235
-15.5,genus_UBA3031,0.0304081629455848
-14.5,genus_UBA3031,0.0278532719837684
-13.5,genus_UBA3031,0.0309414328294502
-12.5,genus_UBA3031,0.0278794151768187
-11.5,genus_UBA3031,0.0302053844270056
-10.5,genus_UBA3031,0.0374716917620455
-9.5,genus_UBA3031,0.0358568102736089
-8.5,genus_UBA3031,0.0396443076787458
-7.5,genus_UBA3031,0.0450016310388311
-6.5,genus_UBA3031,0.0489591652419305
-5.5,genus_UBA3031,0.0612244764497353
-4.5,genus_UBA3031,0.0681791923323066
-3.5,genus_UBA3031,0.0549656366837896
-2.5,genus_UBA3031,0.0432006620533992
-1.5,genus_UBA3031,0.0490208441657335
-0.5,genus_UBA3031,0.0545974554049997
0.5,genus_UBA3031,0.0505655869652339
1.5,genus_UBA3031,0.0329052129320177
2.5,genus_UBA3031,0.0312475602335921
3.5,genus_UBA3031,0.0385872308669923
4.5,genus_UBA3031,0.0377011720011363
5.5,genus_UBA3031,0.0377100562008518
6.5,genus_UBA3031,0.0468483932747774
7.5,genus_UBA3031,0.0454083196254694
8.5,genus_UBA3031,0.0499527179991829
9.5,genus_UBA3031,0.0549077211509534
10.5,genus_UBA3031,0.0543522839632979
11.5,genus_UBA3031,0.0595385631662907
12.5,genus_UBA3031,0.051746963456126
13.5,genus_UBA3031,0.050513485196637
14.5,genus_UBA3031,0.052577456477379
15.5,genus_UBA3031,0.0593391837371681
16.5,genus_UBA3031,0.0391588539573239
17.5,genus_UBA3031,0.0461489021147623
18.5,genus_UBA3031,0.051400498514021
19.5,genus_UBA3031,0.0530735492883711
20.5,genus_UBA3031,0.0631624826435418
21.5,genus_UBA3031,0.0553664522947076
22.5,genus_UBA3031,0.047766073435182
23.5,genus_UBA3031,0.0542882068243587
24.5,genus_UBA3031,0.0549737767003806
25.5,genus_UBA3031,0.0403146149352355
26.5,genus_UBA3031,0.0375938723225313
27.5,genus_UBA3031,0.0446121603925092
28.5,genus_UBA3031,0.061205076685755
29.5,genus_UBA3031,0.0664025246662541
30.5,genus_UBA3031,0.0674261643625787
31.5,genus_UBA3031,0.0794124590310741
32.5,genus_UBA3031,0.105639546598424
33.5,genus_UBA3031,0.13193207559429
34.5,genus_UBA3031,0.139632124709442
35.5,genus_UBA3031,0.18215671817601
36.5,genus_UBA3031,0.208637867051893
37.5,genus_UBA3031,0.231594235667977
38.5,genus_UBA3031,0.300519207325248
39.5,genus_UBA3031,0.30128149219599
40.5,genus_UBA3031,0.341165055539544
41.5,genus_UBA3031,0.391363161558242
42.5,genus_UBA3031,0.417972180056153
43.5,genus_UBA3031,0.451919696623387
44.5,genus_UBA3031,0.462118963631142
45.5,genus_UBA3031,0.479467357986349
46.5,genus_UBA3031,0.508271471566098
47.5,genus_UBA3031,0.510205838881236
48.5,genus_UBA3031,0.532589018544532
49.5,genus_UBA3031,0.535709628375319
50.5,genus_UBA3031,0.551911720655597
51.5,genus_UBA3031,0.573528297786375
52.5,genus_UBA3031,0.586166444054168
53.5,genus_UBA3031,0.577028535083564
54.5,genus_UBA3031,0.607483052513148
55.5,genus_UBA3031,0.591908838546434
56.5,genus_UBA3031,0.611075868957103
57.5,genus_UBA3031,0.649840176033714
58.5,genus_UBA3031,0.6521265098695
59.5,genus_UBA3031,0.656073467032399
60.5,genus_UBA3031,0.602623282201166
61.5,genus_UBA3031,0.599979866760753
62.5,genus_UBA3031,0.598728134067945
63.5,genus_UBA3031,0.640849228427074
64.5,genus_UBA3031,0.661612159688138
65.5,genus_UBA3031,0.730345438359473
66.5,genus_UBA3031,0.638500114677762
67.5,genus_UBA3031,0.658041799075132
68.5,genus_UBA3031,0.643500447571562
69.5,genus_UBA3031,0.710146923673516
70.5,genus_UBA3031,0.661651927413566
71.5,genus_UBA3031,0.682949942817755
72.5,genus_UBA3031,0.691229827314163
73.5,genus_UBA3031,0.686073146699319
74.5,genus_UBA3031,0.688033065113067
75.5,genus_UBA3031,0.649395012252596
76.5,genus_UBA3031,0.654661027243193
77.5,genus_UBA3031,0.641772446674155
78.5,genus_UBA3031,0.661786644278868
79.5,genus_UBA3031,0.651981697906281
80.5,genus_UBA3031,0.606121259691627
81.5,genus_UBA3031,0.593523041206102
82.5,genus_UBA3031,
83.5,genus_UBA3031,
84.5,genus_UBA3031,
85.5,genus_UBA3031,
86.5,genus_UBA3031,
87.5,genus_UBA3031,
88.5,genus_UBA3031,
89.5,genus_UBA3031,
-89.5,genus_UBA3439,
-88.5,genus_UBA3439,
-87.5,genus_UBA3439,
-86.5,genus_UBA3439,
-85.5,genus_UBA3439,
-84.5,genus_UBA3439,
-83.5,genus_UBA3439,
-82.5,genus_UBA3439,
-81.5,genus_UBA3439,
-80.5,genus_UBA3439,
-79.5,genus_UBA3439,
-78.5,genus_UBA3439,
-77.5,genus_UBA3439,
-76.5,genus_UBA3439,
-75.5,genus_UBA3439,
-74.5,genus_UBA3439,
-73.5,genus_UBA3439,
-72.5,genus_UBA3439,
-71.5,genus_UBA3439,
-70.5,genus_UBA3439,1.58389361930183
-69.5,genus_UBA3439,1.4782977468525
-68.5,genus_UBA3439,1.41994224784986
-67.5,genus_UBA3439,1.42160071412941
-66.5,genus_UBA3439,1.41622583650736
-65.5,genus_UBA3439,1.51065339236337
-64.5,genus_UBA3439,1.53171390024438
-63.5,genus_UBA3439,1.52587692055938
-62.5,genus_UBA3439,1.54183838444844
-61.5,genus_UBA3439,1.55851077892524
-60.5,genus_UBA3439,1.5590430405453
-59.5,genus_UBA3439,1.58006127861577
-58.5,genus_UBA3439,1.60202440862216
-57.5,genus_UBA3439,1.64063095033329
-56.5,genus_UBA3439,1.68410025316868
-55.5,genus_UBA3439,1.73870428833911
-54.5,genus_UBA3439,1.81819710647545
-53.5,genus_UBA3439,1.8987321095416
-52.5,genus_UBA3439,1.97989254192324
-51.5,genus_UBA3439,2.07520654426521
-50.5,genus_UBA3439,2.19285387672285
-49.5,genus_UBA3439,2.31406915266272
-48.5,genus_UBA3439,2.43694048222449
-47.5,genus_UBA3439,2.60340216642833
-46.5,genus_UBA3439,2.7766115905389
-45.5,genus_UBA3439,2.97677740739198
-44.5,genus_UBA3439,3.19224990409205
-43.5,genus_UBA3439,3.41161645015676
-42.5,genus_UBA3439,3.60541005502042
-41.5,genus_UBA3439,3.75844917456137
-40.5,genus_UBA3439,3.84399125406747
-39.5,genus_UBA3439,3.87018452981733
-38.5,genus_UBA3439,3.83614011954893
-37.5,genus_UBA3439,3.76366905358518
-36.5,genus_UBA3439,3.67065190302388
-35.5,genus_UBA3439,3.56130582745578
-34.5,genus_UBA3439,3.38660208199457
-33.5,genus_UBA3439,3.23539125733792
-32.5,genus_UBA3439,3.13268540211951
-31.5,genus_UBA3439,3.02148955461539
-30.5,genus_UBA3439,2.94525614086669
-29.5,genus_UBA3439,2.8797183312591
-28.5,genus_UBA3439,2.81660540628997
-27.5,genus_UBA3439,2.78451102046453
